R1R2-R3_JUNCTION|EXIT_GPS,EXIT|EXIT_R2|EXIT_STATION,EXIT|EXIT_R1|EXIT_STATION,EXIT|EXIT_R3|EXIT_STATION
21,0,1123,0
21,0,1124,0
21,0,1125,0
21,0,1125,0
21,0,1126,0
21,0,1126,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
21,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1127,0
22,0,1128,0
22,0,1128,0
22,0,1129,0
22,0,1130,0
22,0,1130,0
22,0,1131,0
22,0,1131,0
23,0,1132,0
23,0,1133,0
23,0,1133,0
23,0,1134,0
23,0,1134,0
23,0,1135,0
23,0,1136,0
23,0,1136,0
23,0,1137,0
23,0,1137,0
23,0,1138,0
23,0,1139,0
23,0,1139,0
23,0,1140,0
23,0,1141,0
23,0,1141,0
23,0,1142,0
23,0,1142,0
23,0,1143,0
23,0,1144,0
23,0,1144,0
23,0,1145,0
23,0,1146,0
23,0,1146,0
23,0,1147,0
23,0,1147,0
23,0,1148,0
23,0,1149,0
23,0,1149,0
23,0,1150,0
23,0,1150,0
23,0,1151,0
23,0,1152,0
23,0,1152,0
23,0,1153,0
23,0,1153,0
23,0,1153,0
23,0,1153,0
23,0,1153,0
23,0,1153,0
23,0,1153,0
23,0,1154,0
23,0,1155,0
23,0,1155,0
23,0,1156,0
23,0,1156,0
23,0,1157,0
23,0,1157,0
23,0,1158,0
23,0,1159,0
23,0,1159,0
23,0,1160,0
23,0,1160,0
23,0,1161,0
23,0,1162,0
23,0,1162,0
23,0,1163,0
23,0,1164,0
23,0,1164,0
23,0,1165,0
23,0,1165,0
23,0,1166,0
23,0,1167,0
23,0,1167,0
23,0,1168,0
23,0,1169,0
23,0,1169,0
23,0,1170,0
23,0,1171,0
23,0,1171,0
23,0,1172,0
23,0,1172,0
23,0,1173,0
23,0,1174,0
23,0,1174,0
23,0,1175,0
23,0,1176,0
23,0,1176,0
23,0,1177,0
23,0,1178,0
23,0,1178,0
23,0,1179,0
23,0,1180,0
23,0,1180,0
23,0,1181,0
23,0,1182,0
23,0,1182,0
23,0,1182,0
23,0,1182,0
23,0,1182,0
23,0,1183,0
23,0,1183,0
23,0,1184,0
23,0,1184,0
23,0,1185,0
23,0,1185,0
23,0,1186,0
23,0,1187,0
23,0,1187,0
23,0,1188,0
23,0,1188,0
23,0,1189,0
23,0,1189,0
23,0,1190,0
23,0,1190,0
23,0,1191,0
23,0,1192,0
23,0,1192,0
23,0,1193,0
23,0,1193,0
23,0,1194,0
23,0,1194,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1195,0
23,0,1196,0
23,0,1196,0
23,0,1197,0
23,0,1197,0
23,0,1198,0
23,0,1198,0
23,0,1199,0
23,0,1199,0
23,0,1200,0
23,0,1200,0
23,0,1201,0
23,0,1202,0
23,0,1202,0
23,0,1203,0
23,0,1203,0
23,0,1204,0
23,0,1205,0
23,0,1205,0
23,0,1206,0
23,0,1206,0
23,0,1207,0
23,0,1208,0
23,0,1208,0
23,0,1209,0
23,0,1210,0
23,0,1210,0
23,0,1211,0
23,0,1211,0
23,0,1212,0
23,0,1213,0
23,0,1213,0
23,0,1214,0
23,0,1214,0
23,0,1215,0
23,0,1216,0
23,0,1216,0
23,0,1217,0
23,0,1218,0
23,0,1218,0
23,0,1219,0
23,0,1220,0
23,0,1220,0
23,0,1221,0
23,0,1221,0
23,0,1222,0
23,0,1223,0
23,0,1223,0
23,0,1224,0
23,0,1225,0
23,0,1225,0
23,0,1226,0
23,0,1226,0
23,0,1227,0
23,0,1228,0
23,0,1228,0
23,0,1229,0
23,0,1230,0
23,0,1230,0
23,0,1231,0
23,0,1232,0
23,0,1232,0
23,0,1233,0
23,0,1234,0
23,0,1234,0
23,0,1235,0
23,0,1235,0
23,0,1236,0
23,0,1237,0
23,0,1237,0
23,0,1238,0
23,0,1239,0
23,0,1239,0
23,0,1240,0
23,0,1241,0
23,0,1241,0
23,0,1242,0
23,0,1243,0
23,0,1243,0
23,0,1244,0
23,0,1244,0
23,0,1245,0
23,0,1246,0
23,0,1246,0
23,0,1247,0
23,0,1248,0
23,0,1248,0
23,0,1249,0
23,0,1250,0
23,0,1250,0
23,0,1251,0
23,0,1252,0
23,0,1252,0
23,0,1253,0
23,0,1254,0
23,0,1254,0
23,0,1255,0
23,0,1256,0
23,0,1256,0
24,0,1257,0
24,0,1257,0
24,0,1258,0
24,0,1259,0
24,0,1259,0
24,0,1260,0
24,0,1261,0
24,0,1261,0
24,0,1262,0
24,0,1263,0
24,0,1263,0
24,0,1264,0
24,0,1265,0
24,0,1265,0
24,0,1266,0
24,0,1267,0
24,0,1267,0
24,0,1268,0
24,0,1268,0
24,0,1269,0
24,0,1270,0
24,0,1270,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1271,0
24,0,1272,0
24,0,1272,0
24,0,1273,0
24,0,1273,0
24,0,1274,0
24,0,1274,0
24,0,1275,0
24,0,1275,0
24,0,1276,0
24,0,1277,0
24,0,1277,0
24,0,1278,0
24,0,1278,0
24,0,1279,0
24,0,1280,0
24,0,1280,0
24,0,1281,0
24,0,1281,0
24,0,1282,0
24,0,1283,0
24,0,1283,0
24,0,1284,0
24,0,1284,0
24,0,1285,0
24,0,1286,0
24,0,1286,0
24,0,1287,0
24,0,1287,0
24,0,1288,0
24,0,1289,0
24,0,1289,0
24,0,1290,0
24,0,1290,0
24,0,1291,0
24,0,1292,0
24,0,1292,0
24,0,1293,0
24,0,1293,0
24,0,1294,0
24,0,1295,0
24,0,1295,0
24,0,1296,0
24,0,1296,0
24,0,1297,0
24,0,1297,0
24,0,1298,0
24,0,1299,0
24,0,1299,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
24,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1300,0
25,0,1301,0
25,0,1302,0
25,0,1302,0
25,0,1303,0
25,0,1303,0
25,0,1304,0
25,0,1304,0
25,0,1305,0
25,0,1306,0
25,0,1306,0
25,0,1307,0
25,0,1307,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1308,0
25,0,1309,0
25,0,1309,0
25,0,1310,0
25,0,1310,0
25,0,1311,0
25,0,1312,0
25,0,1312,0
25,0,1313,0
25,0,1313,0
25,0,1314,0
25,0,1314,0
25,0,1315,0
25,0,1316,0
25,0,1316,0
25,0,1317,0
25,0,1317,0
25,0,1318,0
25,0,1319,0
25,0,1319,0
25,0,1320,0
25,0,1321,0
25,0,1321,0
25,0,1322,0
25,0,1322,0
25,0,1323,0
25,0,1324,0
25,0,1324,0
25,0,1325,0
25,0,1326,0
25,0,1326,0
25,0,1327,0
25,0,1327,0
25,0,1328,0
25,0,1329,0
25,0,1329,0
25,0,1330,0
25,0,1331,0
25,0,1331,0
25,0,1332,0
25,0,1333,0
25,0,1333,0
25,0,1334,0
25,0,1334,0
25,0,1335,0
25,0,1336,0
25,0,1336,0
25,0,1337,0
25,0,1338,0
25,0,1338,0
25,0,1339,0
25,0,1340,0
25,0,1340,0
26,0,1341,0
26,0,1342,0
26,0,1342,0
26,0,1343,0
26,0,1344,0
26,0,1344,0
26,0,1345,0
26,0,1346,0
26,0,1346,0
26,0,1347,0
26,0,1348,0
26,0,1348,0
26,0,1349,0
26,0,1350,0
26,0,1350,0
26,0,1351,0
26,0,1351,0
26,0,1352,0
26,0,1353,0
26,0,1353,0
26,0,1354,0
26,0,1355,0
26,0,1355,0
26,0,1356,0
26,0,1357,0
26,0,1357,0
26,0,1358,0
26,0,1359,0
26,0,1359,0
26,0,1360,0
26,0,1361,0
26,0,1361,0
26,0,1362,0
26,0,1363,0
26,0,1363,0
26,0,1364,0
26,0,1365,0
26,0,1365,0
26,0,1366,0
26,0,1367,0
26,0,1367,0
26,0,1368,0
26,0,1369,0
26,0,1369,0
26,0,1370,0
26,0,1371,0
26,0,1371,0
26,0,1372,0
26,0,1373,0
26,0,1373,0
26,0,1374,0
26,0,1374,0
26,0,1375,0
26,0,1376,0
26,0,1376,0
26,0,1377,0
26,0,1377,0
26,0,1378,0
26,0,1379,0
26,0,1379,0
26,0,1380,0
26,0,1381,0
26,0,1381,0
26,0,1382,0
26,0,1383,0
26,0,1383,0
26,0,1384,0
26,0,1384,0
26,0,1385,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
26,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1386,0
27,0,1387,0
27,0,1387,0
27,0,1388,0
27,0,1389,0
27,0,1389,0
27,0,1390,0
27,0,1390,0
27,0,1391,0
27,0,1391,0
27,0,1392,0
27,0,1392,0
27,0,1393,0
27,0,1394,0
27,0,1394,0
27,0,1395,0
27,0,1395,0
27,0,1396,0
27,0,1396,0
27,0,1397,0
27,0,1398,0
27,0,1398,0
27,0,1399,0
27,0,1399,0
27,0,1400,0
27,0,1401,0
27,0,1401,0
27,0,1402,0
27,0,1402,0
27,0,1403,0
27,0,1404,0
27,0,1404,0
27,0,1405,0
27,0,1405,0
27,0,1406,0
27,0,1406,0
27,0,1407,0
27,0,1408,0
27,0,1408,0
27,0,1409,0
27,0,1409,0
27,0,1410,0
27,0,1411,0
27,0,1411,0
27,0,1412,0
27,0,1412,0
27,0,1413,0
27,0,1414,0
27,0,1414,0
27,0,1415,0
27,0,1415,0
27,0,1416,0
27,0,1417,0
27,0,1417,0
27,0,1418,0
27,0,1419,0
27,0,1419,0
27,0,1420,0
27,0,1420,0
27,0,1421,0
27,0,1422,0
27,0,1422,0
27,0,1423,0
27,0,1423,0
27,0,1424,0
27,0,1425,0
27,0,1425,0
27,0,1426,0
27,0,1427,0
27,0,1427,0
27,0,1428,0
27,0,1428,0
27,0,1429,0
27,0,1430,0
27,0,1430,0
27,0,1431,0
27,0,1431,0
27,0,1432,0
27,0,1433,0
27,0,1433,0
27,0,1434,0
27,0,1435,0
27,0,1435,0
27,0,1436,0
27,0,1436,0
27,0,1437,0
27,0,1438,0
27,0,1438,0
27,0,1439,0
27,0,1439,0
27,0,1440,0
27,0,1441,0
27,0,1441,0
27,0,1442,0
27,0,1443,0
27,0,1443,0
27,0,1444,0
27,0,1444,0
27,0,1445,0
27,0,1446,0
27,0,1446,0
27,0,1447,0
27,0,1448,0
27,0,1448,0
27,0,1449,0
27,0,1449,0
27,0,1450,0
27,0,1451,0
27,0,1451,0
27,0,1452,0
27,0,1452,0
27,0,1453,0
27,0,1454,0
27,0,1454,0
27,0,1455,0
27,0,1455,0
27,0,1456,0
27,0,1456,0
27,0,1457,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1458,0
27,0,1459,0
27,0,1459,0
27,0,1460,0
27,0,1460,0
27,0,1461,0
27,0,1461,0
27,0,1462,0
27,0,1462,0
27,0,1463,0
27,0,1463,0
27,0,1464,0
27,0,1465,0
27,0,1465,0
27,0,1466,0
27,0,1466,0
27,0,1467,0
27,0,1468,0
27,0,1468,0
27,0,1469,0
27,0,1469,0
27,0,1470,0
27,0,1470,0
27,0,1471,0
27,0,1472,0
27,0,1472,0
27,0,1473,0
27,0,1473,0
27,0,1474,0
27,0,1475,0
27,0,1475,0
27,0,1476,0
27,0,1476,0
27,0,1477,0
27,0,1477,0
27,0,1478,0
27,0,1479,0
27,0,1479,0
27,0,1480,0
27,0,1480,0
27,0,1481,0
27,0,1482,0
27,0,1482,0
27,0,1483,0
27,0,1483,0
27,0,1484,0
27,0,1485,0
27,0,1485,0
27,0,1486,0
27,0,1486,0
27,0,1487,0
27,0,1488,0
27,0,1488,0
27,0,1489,0
27,0,1489,0
27,0,1490,0
27,0,1491,0
27,0,1491,0
28,0,1492,0
28,0,1492,0
28,0,1493,0
28,0,1494,0
28,0,1494,0
28,0,1495,0
28,0,1495,0
28,0,1496,0
28,0,1497,0
28,0,1497,0
28,0,1498,0
28,0,1498,0
28,0,1499,0
28,0,1500,0
28,0,1500,0
28,0,1501,0
28,0,1501,0
28,0,1502,0
28,0,1503,0
28,0,1503,0
28,0,1504,0
28,0,1504,0
28,0,1505,0
28,0,1506,0
28,0,1506,0
28,0,1507,0
28,0,1507,0
28,0,1508,0
28,0,1509,0
28,0,1509,0
28,0,1510,0
28,0,1511,0
28,0,1511,0
28,0,1512,0
28,0,1512,0
28,0,1513,0
28,0,1514,0
28,0,1514,0
28,0,1514,0
28,0,1514,0
28,0,1514,0
28,0,1515,0
28,0,1515,0
28,0,1516,0
28,0,1516,0
28,0,1517,0
28,0,1518,0
28,0,1518,0
28,0,1519,0
28,0,1519,0
28,0,1520,0
28,0,1521,0
28,0,1521,0
28,0,1522,0
28,0,1522,0
28,0,1523,0
28,0,1524,0
28,0,1524,0
28,0,1525,0
28,0,1525,0
28,0,1526,0
28,0,1527,0
28,0,1527,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1528,0
28,0,1529,0
28,0,1529,0
28,0,1529,0
28,0,1529,0
28,0,1529,0
28,0,1529,0
28,0,1529,0
28,0,1529,0
28,0,1529,1
28,0,1530,1
28,0,1530,1
28,0,1531,1
28,0,1532,1
28,0,1532,1
28,0,1533,1
28,0,1534,1
28,0,1534,1
28,0,1535,1
28,0,1536,1
28,0,1536,1
28,0,1537,1
28,0,1538,1
28,0,1538,1
28,0,1539,1
28,0,1540,1
28,0,1540,1
28,0,1541,1
28,0,1542,1
28,0,1542,1
28,0,1543,1
28,0,1544,1
28,0,1544,1
28,0,1545,1
28,0,1546,1
28,0,1547,1
28,0,1547,1
28,0,1548,1
28,0,1549,1
28,0,1549,1
28,0,1550,1
28,0,1551,1
28,0,1551,1
28,0,1552,1
28,0,1553,1
28,0,1553,1
28,0,1554,1
28,0,1555,1
28,0,1555,1
28,0,1556,1
28,0,1557,1
28,0,1557,1
28,0,1558,1
28,0,1559,1
28,0,1559,1
28,0,1560,1
28,0,1561,1
28,0,1561,1
28,0,1562,1
28,0,1563,1
28,0,1563,1
28,0,1564,1
28,0,1565,1
28,0,1565,1
28,0,1566,1
28,0,1567,1
28,0,1567,1
28,0,1568,1
28,0,1569,1
28,0,1569,1
28,0,1570,1
28,0,1571,1
28,0,1571,1
28,0,1572,1
28,0,1573,1
28,0,1573,1
28,0,1574,1
28,0,1575,1
28,0,1575,1
28,0,1576,1
28,0,1577,1
28,0,1577,1
28,0,1578,1
28,0,1579,1
28,0,1579,1
28,0,1580,1
28,0,1581,1
28,0,1581,1
28,0,1582,1
28,0,1583,1
28,0,1583,1
28,0,1584,1
28,0,1585,1
28,0,1586,1
28,0,1586,1
28,0,1587,1
28,0,1588,1
28,0,1588,1
28,0,1589,1
28,0,1590,1
28,0,1590,1
28,0,1591,1
28,0,1592,1
28,0,1592,1
28,0,1593,1
28,0,1594,1
28,0,1594,1
28,0,1595,1
28,0,1596,1
28,0,1596,1
28,0,1597,1
28,0,1598,1
28,0,1598,1
28,0,1599,1
28,0,1600,1
28,0,1600,1
28,0,1601,1
28,0,1602,1
28,0,1602,1
28,0,1603,1
28,0,1604,1
28,0,1604,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
28,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
29,0,1605,1
